Date,price_24k,price_22k,price_18k
2013-09-17,2664.6,2440.77,1998.45
2013-09-18,2656.51,2433.36,1992.38
2013-09-19,2799.25,2564.11,2099.44
2013-09-20,2664.27,2440.47,1998.2
2013-09-23,2675.69,2450.93,2006.76
2013-09-24,2652.01,2429.24,1989.01
2013-09-25,2693.83,2467.55,2020.38
2013-09-26,2656.69,2433.53,1992.52
2013-09-27,2656.27,2433.15,1992.21
2013-09-30,2682.98,2457.61,2012.24
2013-10-01,2587.42,2370.08,1940.57
2013-10-02,2658.31,2435.01,1993.73
2013-10-03,2629.0,2408.16,1971.75
2013-10-04,2609.0,2389.84,1956.75
2013-10-07,2614.38,2394.77,1960.78
2013-10-08,2613.19,2393.68,1959.89
2013-10-09,2606.36,2387.43,1954.77
2013-10-10,2576.65,2360.21,1932.49
2013-10-11,2511.66,2300.68,1883.75
2013-10-14,2502.86,2292.62,1877.14
2013-10-15,2512.15,2301.13,1884.11
2013-10-16,2548.46,2334.39,1911.35
2013-10-17,2613.21,2393.7,1959.91
2013-10-18,2582.02,2365.13,1936.51
2013-10-21,2590.5,2372.89,1942.87
2013-10-22,2616.5,2396.72,1962.38
2013-10-23,2624.19,2403.75,1968.14
2013-10-24,2670.58,2446.25,2002.93
2013-10-25,2671.89,2447.45,2003.91
2013-10-28,2670.66,2446.32,2003.0
2013-10-29,2660.26,2436.79,1995.19
2013-10-30,2665.17,2441.29,1998.88
2013-10-31,2609.45,2390.26,1957.09
2013-11-01,2626.75,2406.1,1970.06
2013-11-04,2628.9,2408.08,1971.68
2013-11-05,2606.45,2387.51,1954.84
2013-11-06,2633.41,2412.2,1975.06
2013-11-07,2627.86,2407.12,1970.9
2013-11-08,2595.55,2377.53,1946.67
2013-11-11,2608.66,2389.54,1956.5
2013-11-12,2594.22,2376.31,1945.67
2013-11-13,2608.08,2389.0,1956.06
2013-11-14,2620.49,2400.37,1965.37
2013-11-15,2609.08,2389.91,1956.81
2013-11-18,2564.97,2349.52,1923.73
2013-11-19,2546.51,2332.61,1909.89
2013-11-20,2511.88,2300.88,1883.91
2013-11-21,2509.11,2298.34,1881.83
2013-11-22,2519.32,2307.69,1889.49
2013-11-25,2483.52,2274.9,1862.64
2013-11-26,2494.61,2285.07,1870.96
2013-11-27,2485.67,2276.87,1864.25
2013-11-29,2509.48,2298.69,1882.11
2013-12-02,2454.54,2248.36,1840.91
2013-12-03,2447.76,2242.15,1835.82
2013-12-04,2502.66,2292.44,1877.0
2013-12-05,2446.3,2240.81,1834.72
2013-12-06,2435.8,2231.19,1826.85
2013-12-09,2428.62,2224.62,1821.47
2013-12-10,2470.54,2263.01,1852.9
2013-12-11,2467.35,2260.1,1850.52
2013-12-12,2427.68,2223.75,1820.76
2013-12-13,2469.53,2262.09,1852.15
2013-12-16,2490.24,2281.06,1867.68
2013-12-17,2445.5,2240.08,1834.12
2013-12-18,2452.45,2246.44,1839.34
2013-12-19,2383.2,2183.01,1787.4
2013-12-20,2420.0,2216.72,1815.0
2013-12-23,2389.6,2188.87,1792.2
2013-12-24,2395.98,2194.72,1796.99
2013-12-26,2411.92,2209.32,1808.94
2013-12-27,2419.81,2216.54,1814.85
2013-12-30,2385.43,2185.05,1789.07
2013-12-31,2387.3,2186.77,1790.47
2014-01-02,2435.55,2230.96,1826.66
2014-01-03,2470.95,2263.39,1853.21
2014-01-06,2476.52,2268.49,1857.39
2014-01-07,2462.87,2255.99,1847.15
2014-01-08,2445.6,2240.17,1834.2
2014-01-09,2455.16,2248.93,1841.37
2014-01-10,2476.28,2268.28,1857.21
2014-01-13,2470.95,2263.39,1853.21
2014-01-14,2460.89,2254.18,1845.67
2014-01-15,2446.86,2241.33,1835.15
2014-01-16,2453.41,2247.32,1840.06
2014-01-17,2471.73,2264.1,1853.8
2014-01-21,2461.07,2254.34,1845.81
2014-01-22,2468.56,2261.2,1851.42
2014-01-23,2511.52,2300.55,1883.64
2014-01-24,2525.87,2313.7,1894.4
2014-01-27,2548.45,2334.38,1911.34
2014-01-28,2549.18,2335.05,1911.88
2014-01-29,2531.42,2318.78,1898.57
2014-01-30,2494.82,2285.26,1871.12
2014-01-31,2484.31,2275.62,1863.23
2014-02-03,2532.67,2319.93,1899.5
2014-02-04,2530.08,2317.55,1897.56
2014-02-05,2511.49,2300.52,1883.62
2014-02-06,2516.13,2304.77,1887.1
2014-02-07,2527.53,2315.22,1895.65
2014-02-10,2544.8,2331.04,1908.6
2014-02-11,2590.2,2372.62,1942.65
2014-02-12,2583.23,2366.24,1937.42
2014-02-13,2578.77,2362.15,1934.08
2014-02-14,2635.58,2414.19,1976.69
2014-02-18,2631.64,2410.58,1973.73
2014-02-19,2641.33,2419.46,1981.0
2014-02-20,2636.44,2414.98,1977.33
2014-02-21,2644.52,2422.38,1983.39
2014-02-24,2668.12,2444.0,2001.09
2014-02-25,2680.0,2454.88,2010.0
2014-02-26,2646.62,2424.3,1984.97
2014-02-27,2660.76,2437.26,1995.57
2014-02-28,2634.86,2413.53,1976.14
2014-03-03,2683.4,2458.0,2012.55
2014-03-04,2674.01,2449.39,2005.51
2014-03-05,2654.25,2431.29,1990.68
2014-03-06,2683.45,2458.04,2012.59
2014-03-07,2615.67,2395.95,1961.75
2014-03-10,2640.66,2418.85,1980.5
2014-03-11,2632.52,2411.39,1974.39
2014-03-12,2689.19,2463.29,2016.89
2014-03-13,2681.0,2455.8,2010.75
2014-03-14,2724.88,2495.99,2043.66
2014-03-17,2691.64,2465.54,2018.73
2014-03-18,2667.01,2442.98,2000.26
2014-03-19,2635.4,2414.03,1976.55
2014-03-20,2607.23,2388.22,1955.42
2014-03-21,2634.46,2413.16,1975.84
2014-03-24,2572.36,2356.28,1929.27
2014-03-25,2554.62,2340.03,1915.97
2014-03-26,2523.53,2311.56,1892.65
2014-03-27,2504.19,2293.84,1878.14
2014-03-28,2505.7,2295.22,1879.27
2014-03-31,2469.13,2261.73,1851.85
2014-04-01,2467.99,2260.68,1850.99
2014-04-02,2480.3,2271.96,1860.23
2014-04-03,2473.45,2265.68,1855.09
2014-04-04,2530.27,2317.73,1897.7
2014-04-07,2490.13,2280.96,1867.6
2014-04-08,2529.59,2317.1,1897.19
2014-04-09,2522.14,2310.28,1891.61
2014-04-10,2544.83,2331.07,1908.62
2014-04-11,2556.55,2341.8,1917.41
2014-04-14,2574.73,2358.46,1931.05
2014-04-15,2521.97,2310.12,1891.48
2014-04-16,2526.3,2314.1,1894.73
2014-04-17,2505.42,2294.97,1879.07
2014-04-21,2490.82,2281.59,1868.11
2014-04-22,2490.1,2280.93,1867.57
2014-04-23,2508.57,2297.85,1881.43
2014-04-24,2531.34,2318.7,1898.5
2014-04-25,2555.94,2341.24,1916.96
2014-04-28,2532.28,2319.57,1899.21
2014-04-29,2526.83,2314.58,1895.12
2014-04-30,2516.68,2305.28,1887.51
2014-05-01,2480.11,2271.78,1860.08
2014-05-02,2518.63,2307.07,1888.98
2014-05-05,2525.96,2313.78,1894.47
2014-05-06,2528.39,2316.01,1896.3
2014-05-07,2484.85,2276.13,1863.64
2014-05-08,2478.9,2270.67,1859.17
2014-05-09,2480.36,2272.01,1860.27
2014-05-12,2493.02,2283.61,1869.77
2014-05-13,2473.2,2265.45,1854.9
2014-05-14,2489.79,2280.64,1867.34
2014-05-15,2470.27,2262.76,1852.7
2014-05-16,2466.97,2259.75,1850.23
2014-05-19,2435.71,2231.11,1826.78
2014-05-20,2429.22,2225.17,1821.92
2014-05-21,2425.93,2222.15,1819.45
2014-05-22,2443.3,2238.06,1832.47
2014-05-23,2420.04,2216.76,1815.03
2014-05-27,2386.09,2185.66,1789.57
2014-05-28,2390.3,2189.51,1792.72
2014-05-29,2376.2,2176.6,1782.15
2014-05-30,2358.76,2160.63,1769.07
2014-06-02,2366.68,2167.88,1775.01
2014-06-03,2366.7,2167.9,1775.03
2014-06-04,2371.73,2172.51,1778.8
2014-06-05,2387.28,2186.75,1790.46
2014-06-06,2381.66,2181.6,1786.25
2014-06-09,2384.53,2184.23,1788.39
2014-06-10,2397.73,2196.32,1798.29
2014-06-11,2396.47,2195.16,1797.35
2014-06-12,2429.52,2225.44,1822.14
2014-06-13,2427.87,2223.92,1820.9
2014-06-16,2447.16,2241.6,1835.37
2014-06-17,2456.84,2250.47,1842.63
2014-06-18,2467.73,2260.44,1850.8
2014-06-19,2526.16,2313.96,1894.62
2014-06-20,2545.78,2331.93,1909.33
2014-06-23,2549.6,2335.43,1912.2
2014-06-24,2554.57,2339.99,1915.93
2014-06-25,2558.66,2343.73,1918.99
2014-06-26,2536.7,2323.62,1902.52
2014-06-27,2547.8,2333.79,1910.85
2014-06-30,2551.42,2337.1,1913.57
2014-07-01,2557.4,2342.58,1918.05
2014-07-02,2568.18,2352.45,1926.13
2014-07-03,2523.34,2311.38,1892.5
2014-07-07,2527.65,2315.33,1895.74
2014-07-08,2536.42,2323.36,1902.32
2014-07-09,2542.94,2329.34,1907.21
2014-07-10,2571.99,2355.95,1929.0
2014-07-11,2587.21,2369.89,1940.41
2014-07-14,2523.61,2311.62,1892.7
2014-07-15,2504.28,2293.92,1878.21
2014-07-16,2514.09,2302.9,1885.57
2014-07-17,2543.36,2329.72,1907.52
2014-07-18,2550.76,2336.49,1913.07
2014-07-21,2545.93,2332.07,1909.44
2014-07-22,2530.02,2317.5,1897.52
2014-07-23,2520.55,2308.82,1890.41
2014-07-24,2483.81,2275.17,1862.86
2014-07-25,2516.25,2304.89,1887.19
2014-07-28,2516.34,2304.97,1887.26
2014-07-29,2506.56,2296.01,1879.92
2014-07-30,2499.58,2289.62,1874.69
2014-07-31,2481.98,2273.5,1861.49
2014-08-01,2527.43,2315.13,1895.58
2014-08-04,2534.04,2321.18,1900.53
2014-08-05,2514.05,2302.87,1885.53
2014-08-06,2556.1,2341.38,1917.07
2014-08-07,2578.74,2362.13,1934.06
2014-08-08,2577.02,2360.55,1932.77
2014-08-11,2572.03,2355.98,1929.02
2014-08-12,2571.86,2355.82,1928.9
2014-08-13,2583.94,2366.89,1937.96
2014-08-14,2577.66,2361.13,1933.24
2014-08-15,2543.28,2329.64,1907.46
2014-08-18,2535.57,2322.58,1901.68
2014-08-19,2532.45,2319.72,1899.34
2014-08-20,2525.8,2313.63,1894.35
2014-08-21,2481.92,2273.44,1861.44
2014-08-22,2484.56,2275.86,1863.42
2014-08-25,2482.98,2274.41,1862.24
2014-08-26,2497.56,2287.76,1873.17
2014-08-27,2490.48,2281.28,1867.86
2014-08-28,2504.52,2294.14,1878.39
2014-08-29,2505.58,2295.11,1879.19
2014-09-02,2458.98,2252.43,1844.24
2014-09-03,2475.42,2267.49,1856.57
2014-09-04,2456.3,2249.97,1842.22
2014-09-05,2456.84,2250.47,1842.63
2014-09-08,2432.14,2227.84,1824.1
2014-09-09,2420.36,2217.05,1815.27
2014-09-10,2430.35,2226.2,1822.76
2014-09-11,2418.82,2215.64,1814.12
2014-09-12,2404.56,2202.58,1803.42
2014-09-15,2405.37,2203.32,1804.03
2014-09-16,2421.28,2217.89,1815.96
2014-09-17,2423.0,2219.47,1817.25
2014-09-18,2400.21,2198.59,1800.16
2014-09-19,2371.33,2172.14,1778.49
2014-09-22,2380.63,2180.66,1785.47
2014-09-23,2394.62,2193.47,1795.96
2014-09-24,2389.13,2188.44,1791.85
2014-09-25,2387.55,2187.0,1790.66
2014-09-26,2400.21,2198.59,1800.16
2014-09-29,2393.16,2192.13,1794.87
2014-09-30,2395.55,2194.32,1796.66
2014-10-01,2414.09,2211.3,1810.57
2014-10-02,2409.12,2206.75,1806.84
2014-10-03,2355.0,2157.18,1766.25
2014-10-06,2387.45,2186.9,1790.58
2014-10-07,2384.56,2184.26,1788.42
2014-10-08,2374.29,2174.85,1780.72
2014-10-09,2396.95,2195.61,1797.72
2014-10-10,2395.4,2194.19,1796.55
2014-10-13,2421.88,2218.45,1816.41
2014-10-14,2419.45,2216.21,1814.59
2014-10-15,2455.64,2249.37,1841.73
2014-10-16,2447.74,2242.13,1835.8
2014-10-17,2457.33,2250.92,1843.0
2014-10-20,2454.04,2247.9,1840.53
2014-10-21,2462.62,2255.76,1846.97
2014-10-22,2447.02,2241.47,1835.26
2014-10-23,2413.28,2210.56,1809.96
2014-10-24,2419.77,2216.51,1814.83
2014-10-27,2416.94,2213.92,1812.71
2014-10-28,2422.48,2218.99,1816.86
2014-10-29,2408.21,2205.92,1806.16
2014-10-30,2360.61,2162.32,1770.46
2014-10-31,2313.06,2118.76,1734.79
2014-11-03,2308.38,2114.48,1731.29
2014-11-04,2305.0,2111.38,1728.75
2014-11-05,2256.96,2067.37,1692.72
2014-11-06,2253.86,2064.54,1690.4
2014-11-07,2312.35,2118.11,1734.26
2014-11-10,2293.33,2100.69,1719.99
2014-11-11,2300.29,2107.07,1725.22
2014-11-12,2291.09,2098.63,1718.31
2014-11-13,2290.88,2098.45,1718.16
2014-11-14,2346.61,2149.49,1759.96
2014-11-17,2347.02,2149.87,1760.27
2014-11-18,2378.63,2178.82,1783.97
2014-11-19,2368.43,2169.49,1776.33
2014-11-20,2371.1,2171.93,1778.33
2014-11-21,2384.07,2183.8,1788.05
2014-11-24,2373.82,2174.42,1780.36
2014-11-25,2380.58,2180.61,1785.43
2014-11-26,2379.08,2179.24,1784.31
2014-11-28,2337.02,2140.71,1752.77
2014-12-01,2435.84,2231.23,1826.88
2014-12-02,2388.41,2187.79,1791.31
2014-12-03,2400.72,2199.06,1800.54
2014-12-04,2401.37,2199.66,1801.03
2014-12-05,2363.98,2165.4,1772.98
2014-12-08,2378.03,2178.28,1783.52
2014-12-09,2447.6,2242.0,1835.7
2014-12-10,2444.6,2239.26,1833.45
2014-12-11,2442.16,2237.02,1831.62
2014-12-12,2454.45,2248.28,1840.84
2014-12-15,2426.47,2222.65,1819.85
2014-12-16,2424.69,2221.01,1818.52
2014-12-17,2444.12,2238.82,1833.09
2014-12-18,2439.76,2234.82,1829.82
2014-12-19,2421.64,2218.22,1816.23
2014-12-22,2398.58,2197.1,1798.93
2014-12-23,2394.28,2193.16,1795.71
2014-12-24,2393.26,2192.22,1794.94
2014-12-26,2440.79,2235.76,1830.59
2014-12-29,2415.94,2213.0,1811.96
2014-12-30,2456.58,2250.23,1842.44
2014-12-31,2412.37,2209.73,1809.28
2015-01-02,2403.31,2201.43,1802.48
2015-01-05,2449.25,2243.52,1836.94
